racer_id,racer_name,race_count,win_count,top2_count,top3_count,win_rate,top2_rate,top3_rate,avg_start_timing,last_race_date
5302,秋末,71,5,12,19,0.070423,0.169014,0.267606,,2026-04-23
5303,土井,59,6,18,30,0.101695,0.305085,0.508475,,2026-05-01
5304,井田,37,1,1,4,0.027027,0.027027,0.108108,,2026-04-28
5305,伊藤,58,0,2,4,0.000000,0.034483,0.068966,,2026-04-22
5306,河内,72,2,4,13,0.027778,0.055556,0.180556,,2026-05-02
5307,富永,72,9,21,31,0.125000,0.291667,0.430556,,2026-05-02
5308,藤森,68,3,15,27,0.044118,0.220588,0.397059,,2026-04-21
5309,雄利,59,4,7,11,0.067797,0.118644,0.186441,,2026-04-23
5310,土屋,55,5,11,24,0.090909,0.200000,0.436364,,2026-04-28
5311,小林,68,9,20,38,0.132353,0.294118,0.558824,,2026-04-04
5312,川辺,69,6,10,17,0.086957,0.144928,0.246377,,2026-04-28
5313,鈴木,89,11,22,38,0.123596,0.247191,0.426966,,2026-04-29
5314,中曽,56,2,8,14,0.035714,0.142857,0.250000,,2026-05-01
5315,浅井,55,3,4,9,0.054545,0.072727,0.163636,,2026-04-28
5316,村松,74,10,25,45,0.135135,0.337838,0.608108,,2026-04-23
5317,長尾,76,6,18,38,0.078947,0.236842,0.500000,,2026-04-28
5318,河内,72,5,11,21,0.069444,0.152778,0.291667,,2026-05-02
5319,近藤,59,8,17,27,0.135593,0.288136,0.457627,,2026-05-02
5320,岩崎,70,1,5,10,0.014286,0.071429,0.142857,,2026-05-02
5321,一色,55,7,20,26,0.127273,0.363636,0.472727,,2026-04-28
5322,根岸,56,2,4,7,0.035714,0.071429,0.125000,,2026-04-28
5323,香川,46,3,13,19,0.065217,0.282609,0.413043,,2026-04-23
5324,畑田,43,1,1,2,0.023256,0.023256,0.046512,,2026-04-20
5325,澁川,64,6,21,38,0.093750,0.328125,0.593750,,2026-04-20
5326,三嶌,78,13,26,32,0.166667,0.333333,0.410256,,2026-04-28
5327,西田,59,0,0,1,0.000000,0.000000,0.016949,,2026-04-27
5328,井上,53,3,7,16,0.056604,0.132075,0.301887,,2026-04-28
5329,金子,58,9,20,29,0.155172,0.344828,0.500000,,2026-03-31
5330,安河内鈴之介,88,24,39,51,0.272727,0.443182,0.579545,,2026-04-28
5331,佐藤,59,5,18,23,0.084746,0.305085,0.389831,,2026-05-01
5332,村松,67,8,19,26,0.119403,0.283582,0.388060,,2026-04-28
5333,山下,19,2,6,6,0.105263,0.315789,0.315789,,2026-01-20
5334,樫葉,65,1,4,11,0.015385,0.061538,0.169231,,2026-04-20
5335,陽多,47,2,3,4,0.042553,0.063830,0.085106,,2026-03-22
5336,瀬川,70,1,6,13,0.014286,0.085714,0.185714,,2026-04-23
5337,出畑,65,2,15,29,0.030769,0.230769,0.446154,,2026-04-28
5338,香月,75,6,16,27,0.080000,0.213333,0.360000,,2026-04-22
5339,石井,56,8,17,33,0.142857,0.303571,0.589286,,2026-04-28
5340,樋江井,70,3,11,26,0.042857,0.157143,0.371429,,2026-04-28
5341,山道,51,1,4,7,0.019608,0.078431,0.137255,,2026-04-28
5342,原村,49,0,0,2,0.000000,0.000000,0.040816,,2026-04-25
5343,小林,54,1,7,12,0.018519,0.129630,0.222222,,2026-04-23
5344,谷口,67,7,17,25,0.104478,0.253731,0.373134,,2026-04-15
5345,牧村,78,3,5,12,0.038462,0.064103,0.153846,,2026-05-02
5346,中村,59,0,1,9,0.000000,0.016949,0.152542,,2026-04-28
5347,井澤,54,0,0,3,0.000000,0.000000,0.055556,,2026-04-28
5348,小林,49,3,9,15,0.061224,0.183673,0.306122,,2026-04-25
5349,宮崎,50,1,1,1,0.020000,0.020000,0.020000,,2026-04-28
5350,網代,78,6,15,30,0.076923,0.192308,0.384615,,2026-04-28
5351,齊藤,71,9,21,28,0.126761,0.295775,0.394366,,2026-04-23
5352,西岡,78,15,28,37,0.192308,0.358974,0.474359,,2026-04-28
5353,草川,68,2,6,10,0.029412,0.088235,0.147059,,2026-04-25
5354,渡邊,52,4,10,13,0.076923,0.192308,0.250000,,2026-04-22
5355,萩原,56,0,3,6,0.000000,0.053571,0.107143,,2026-03-30
5356,長谷川,54,6,10,22,0.111111,0.185185,0.407407,,2026-04-24
5357,田中,53,0,1,1,0.000000,0.018868,0.018868,,2026-04-25
5358,増本,13,0,0,1,0.000000,0.000000,0.076923,,2026-01-28
5359,佐藤,61,10,18,28,0.163934,0.295082,0.459016,,2026-04-28
5360,高木,68,2,6,17,0.029412,0.088235,0.250000,,2026-04-25
5361,植竹,56,1,3,8,0.017857,0.053571,0.142857,,2026-05-02
5362,中嶋,65,0,0,1,0.000000,0.000000,0.015385,,2026-04-28
5363,山本,44,0,0,1,0.000000,0.000000,0.022727,,2026-04-21
5364,金子,61,2,2,7,0.032787,0.032787,0.114754,,2026-04-28
5365,石村,59,1,3,7,0.016949,0.050847,0.118644,,2026-04-25
5366,塩嶋,42,0,0,0,0.000000,0.000000,0.000000,,2026-04-22
5367,赤松,32,0,1,2,0.000000,0.031250,0.062500,,2026-04-07
5368,宮崎,41,6,12,20,0.146341,0.292683,0.487805,,2026-04-28
5369,岡崎,70,4,13,20,0.057143,0.185714,0.285714,,2026-04-23
5370,日隈,34,0,1,1,0.000000,0.029412,0.029412,,2026-04-20
5371,早川,44,1,1,1,0.022727,0.022727,0.022727,,2026-04-28
5372,上岡,47,0,0,1,0.000000,0.000000,0.021277,,2026-04-17
5373,諏訪,48,0,0,6,0.000000,0.000000,0.125000,,2026-04-25
5374,木山,58,0,1,5,0.000000,0.017241,0.086207,,2026-04-23
5375,庄島,55,1,4,10,0.018182,0.072727,0.181818,,2026-04-24
5376,吉田,63,5,19,31,0.079365,0.301587,0.492063,,2026-04-28
5377,鳥居塚,55,2,8,17,0.036364,0.145455,0.309091,,2026-05-02
5378,鈴木,67,0,1,5,0.000000,0.014925,0.074627,,2026-04-28
5379,廣部,47,0,2,8,0.000000,0.042553,0.170213,,2026-04-30
5380,野田,59,0,0,0,0.000000,0.000000,0.000000,,2026-04-07
5381,有山,57,2,7,13,0.035088,0.122807,0.228070,,2026-04-23
5382,山下,44,1,3,7,0.022727,0.068182,0.159091,,2026-04-23
5383,中村,59,0,0,3,0.000000,0.000000,0.050847,,2026-04-06
5384,八戸,50,1,1,3,0.020000,0.020000,0.060000,,2026-05-01
5385,鈴木,53,1,5,9,0.018868,0.094340,0.169811,,2026-04-21
5386,米玉利,49,0,3,10,0.000000,0.061224,0.204082,,2026-04-19
5387,戸田,52,0,1,1,0.000000,0.019231,0.019231,,2026-04-02
5388,佐野,75,6,18,30,0.080000,0.240000,0.400000,,2026-04-28
5389,恵良,39,1,1,6,0.025641,0.025641,0.153846,,2026-05-02
5390,高橋,52,0,2,3,0.000000,0.038462,0.057692,,2026-05-02
5391,出穂,35,0,0,1,0.000000,0.000000,0.028571,,2026-04-07
5392,安武,50,0,1,1,0.000000,0.020000,0.020000,,2026-03-31
5393,藤原,51,0,0,0,0.000000,0.000000,0.000000,,2026-04-14
5394,福西,52,1,5,14,0.019231,0.096154,0.269231,,2026-03-25
5395,日高,58,1,3,5,0.017241,0.051724,0.086207,,2026-05-01
5396,近藤,42,0,1,1,0.000000,0.023810,0.023810,,2026-03-30
5397,寺田,43,0,0,2,0.000000,0.000000,0.046512,,2026-04-27
5398,鐘ヶ江,71,3,7,11,0.042254,0.098592,0.154930,,2026-05-01
5399,長野,55,0,0,5,0.000000,0.000000,0.090909,,2026-04-20
5400,高村,51,0,0,2,0.000000,0.000000,0.039216,,2026-04-30
5401,海夏人,40,1,3,9,0.025000,0.075000,0.225000,,2026-04-16
5402,塚越,35,0,1,1,0.000000,0.028571,0.028571,,2026-04-28
5403,藤山,55,0,0,3,0.000000,0.000000,0.054545,,2026-04-28
5404,内田,49,0,0,5,0.000000,0.000000,0.102041,,2026-04-28
5405,竹内,59,2,2,7,0.033898,0.033898,0.118644,,2026-04-23
5406,小畑,65,0,0,2,0.000000,0.000000,0.030769,,2026-04-19
5407,中岡,58,0,1,8,0.000000,0.017241,0.137931,,2026-04-28
5408,中山,19,0,0,0,0.000000,0.000000,0.000000,,2026-01-26
5409,宮本,50,0,0,4,0.000000,0.000000,0.080000,,2026-04-20
5410,今泉,58,1,3,5,0.017241,0.051724,0.086207,,2026-04-06
5411,木下,47,0,0,0,0.000000,0.000000,0.000000,,2026-04-21
5412,久保田,54,0,0,2,0.000000,0.000000,0.037037,,2026-05-02
5413,宮城,60,1,3,4,0.016667,0.050000,0.066667,,2026-04-29
5415,阿部,52,0,0,1,0.000000,0.000000,0.019231,,2026-05-01
5416,龍田,59,1,4,8,0.016949,0.067797,0.135593,,2026-04-20
5417,小柳,54,2,3,10,0.037037,0.055556,0.185185,,2026-05-02
5418,堀内,61,0,0,0,0.000000,0.000000,0.000000,,2026-04-21
5419,櫻井,44,0,0,2,0.000000,0.000000,0.045455,,2026-04-29
5420,吉原,40,0,0,1,0.000000,0.000000,0.025000,,2026-04-23
5421,原田,30,0,1,1,0.000000,0.033333,0.033333,,2026-04-03
5422,真田,49,0,0,0,0.000000,0.000000,0.000000,,2026-04-29
5423,高橋,39,0,0,0,0.000000,0.000000,0.000000,,2026-04-17
5424,熊倉,42,1,1,1,0.023810,0.023810,0.023810,,2026-04-18
5425,西山,38,0,0,0,0.000000,0.000000,0.000000,,2026-04-10
5426,甲斐,50,0,0,0,0.000000,0.000000,0.000000,,2026-05-01
5427,理樹,56,0,1,6,0.000000,0.017857,0.107143,,2026-04-28
5428,古園井,60,0,0,0,0.000000,0.000000,0.000000,,2026-05-02
5429,吉川,44,0,0,0,0.000000,0.000000,0.000000,,2026-04-24
5430,鳥本,53,0,1,1,0.000000,0.018868,0.018868,,2026-04-22
5431,得山,49,0,0,0,0.000000,0.000000,0.000000,,2026-04-28
5432,安藤,50,2,4,8,0.040000,0.080000,0.160000,,2026-04-23
5433,米本,32,0,1,1,0.000000,0.031250,0.031250,,2026-05-01
5434,藤田,40,1,3,6,0.025000,0.075000,0.150000,,2026-04-23
5435,中西,40,0,0,0,0.000000,0.000000,0.000000,,2026-04-28
5436,市川,50,0,0,0,0.000000,0.000000,0.000000,,2026-05-01
5437,中澤,31,0,1,1,0.000000,0.032258,0.032258,,2026-03-11
5438,星田,50,0,0,1,0.000000,0.000000,0.020000,,2026-04-19
5439,志賀,53,1,1,2,0.018868,0.018868,0.037736,,2026-04-21
5440,薗頭,47,0,3,3,0.000000,0.063830,0.063830,,2026-04-28
5441,鈴木,72,4,13,23,0.055556,0.180556,0.319444,,2026-05-02
5442,池田,38,0,0,0,0.000000,0.000000,0.000000,,2026-04-17
5443,西村,39,0,1,1,0.000000,0.025641,0.025641,,2026-04-09
5444,風音,55,0,1,2,0.000000,0.018182,0.036364,,2026-04-28
5451,知念,2,0,0,0,0.000000,0.000000,0.000000,,2026-05-02
5455,澁澤,2,0,0,0,0.000000,0.000000,0.000000,,2026-05-02
5462,山浦,1,0,0,0,0.000000,0.000000,0.000000,,2026-05-02
